m|sigma|e|k_ab|e_ab|mu|na|nb|inchi|smiles
7.4158935546875|4.074126720428467|354.80523681640625|0.003397020184386884|2589.2680557560548|0.0|4.0|0.0|InChI=1S/C12H23N2.C4HF9O3S/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;5-1(6,3(9,10)11)2(7,8)4(12,13)17(14,15)16/h10-12H,3-9H2,1-2H3;(H,14,15,16)/q+1;/p-1|CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
4.972200393676758|4.068504333496094|297.4662170410156|0.0004545870840029094|1896.1494412543736|0.0|4.0|0.0|InChI=1S/C7H16N.C2H6O4S/c1-3-8(2)6-4-5-7-8;1-2-6-7(3,4)5/h3-7H2,1-2H3;2H2,1H3,(H,3,4,5)/q+1;/p-1|CCOS(=O)(=O)[O-].CC[N+]1(C)CCCC1
4.715137481689453|4.151792049407959|500.8829345703125|0.004091916793703357|2527.775912991546|0.0|3.0|1.0|InChI=1S/C9H16N2.CH4O3S/c1-2-5-9-10-6-4-8-11(9)7-3-1;1-5(2,3)4/h1-8H2;1H3,(H,2,3,4)|C1CCC2=NCCCN2CC1.CS(=O)(=O)O
3.6762990951538086|4.202728748321533|243.54818725585938|0.00010091674449759735|198.0570752317588|0.0|1.0|1.0|InChI=1S/C6H19NSi2/c1-8(2,3)7-9(4,5)6/h7H,1-6H3|C[Si](C)(C)N[Si](C)(C)C
4.066308498382568|3.5335259437561035|281.6704406738281|0.00027629687366155997|2846.140243702838|0.0|1.0|0.0|InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3|COc1ccc(C)cc1
7.361804008483887|3.739110231399536|332.1383056640625|0.012383744879376756|2757.1942088179844|0.0|3.0|0.0|InChI=1S/C14H27N2.C4N3/c1-3-4-5-6-7-8-9-10-11-16-13-12-15(2)14-16;5-1-4(2-6)3-7/h12-14H,3-11H2,1-2H3;/q+1;-1|CCCCCCCCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N
6.219343185424805|3.90545392036438|353.3133850097656|0.009543542793742895|2557.29392697251|0.0|3.0|0.0|InChI=1S/C12H23N2.CHNS/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;2-1-3/h10-12H,3-9H2,1-2H3;3H/q+1;/p-1|CCCCCCCCn1cc[n+](C)c1.N#C[S-]
9.011160850524902|3.839763879776001|230.881591796875|0.01606448082311913|456.2965235422201|0.0|3.0|2.0|InChI=1S/C16H36P.C6H14N2O2/c1-5-9-13-17(14-10-6-2,15-11-7-3)16-12-8-4;7-4-2-1-3-5(8)6(9)10/h5-16H2,1-4H3;5H,1-4,7-8H2,(H,9,10)/q+1;/p-1/t;5-/m.0/s1|CCCC[P+](CCCC)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-]
3.8518457412719727|3.301762104034424|244.08602905273438|0.0012095636502593608|3077.3545683824664|0.0|2.0|2.0|InChI=1S/C3H9N.CH2O2/c1-2-3-4;2-1-3/h2-4H2,1H3;1H,(H,2,3)|CCCN.O=CO
1.6957894563674927|4.49310302734375|340.0249938964844|0.0|0.0|0.0|0.0|0.0|InChI=1S/C3H3Cl2F3/c4-1-2(5)3(6,7)8/h2H,1H2|FC(F)(F)C(Cl)CCl
4.71796989440918|3.6580822467803955|252.79901123046875|4.825276721217395e-05|2901.377803883427|0.0|1.0|0.0|InChI=1S/C9H18O/c1-3-5-7-9(10)8-6-4-2/h3-8H2,1-2H3|CCCCC(=O)CCCC
2.9135828018188477|3.5621397495269775|255.73277282714844|0.0064494846427746695|3454.469305361264|0.0|1.0|0.0|InChI=1S/C5H7N/c1-3-5(2)4-6/h3,5H,1H2,2H3|C=CC(C)C#N
3.946066379547119|3.9919888973236084|285.45770263671875|0.0|0.0|0.0|0.0|0.0|InChI=1S/C12H18/c1-10(12(2,3)4)11-8-6-5-7-9-11/h5-10H,1-4H3|CC(c1ccccc1)C(C)(C)C
10.733283996582031|4.197206974029541|324.68548583984375|0.0016314616374594158|4242.2977504492255|0.0|6.0|0.0|InChI=1S/C16H28N3.C12H26O4S/c1-2-3-4-5-6-7-8-9-12-18-14-15-19(16-18)13-10-11-17;1-2-3-4-5-6-7-8-9-10-11-12-16-17(13,14)15/h14-16H,2-10,12-13H2,1H3;2-12H2,1H3,(H,13,14,15)/q+1;/p-1|CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCC[n+]1ccn(CCC#N)c1
4.276991367340088|3.5380685329437256|291.9602966308594|0.0008356716982244352|3201.067262071149|0.0|1.0|0.0|InChI=1S/C6H5Cl2OP/c7-10(8,9)6-4-2-1-3-5-6/h1-5H|O=P(Cl)(Cl)c1ccccc1
